#-----------------------------------------------------------------------------
# Date d'extraction : 31/10/2025 - 15h56 loc.
#-----------------------------------------------------------------------------
# Producteur : MF_DCSC
# Experience : TRACC2023_DISTRIBUTION
# Modele     : Q50
#-----------------------------------------------------------------------------
# Niveaux de réchauffement :
#     GWL20 : Niveau de réchauffement Monde 2.0 degrés -> 2050 / France +2.7°C
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     NORTMm_yr : Température moyenne annuelle (°C)
#     NORTMm_seas_JJA : Température moyenne en été (°C)
#     NORTMm_seas_DJF : Température moyenne en hiver (°C)
#     NORTXm_seas_JJA : Température maximale en été (°C)
#     NORTX35D_yr : Nombre de jours avec Tx >= 35°C (jour(s))
#     NORTX30D_yr : Nombre de jours avec Tx >= 30°C (jour(s))
#     NORTR_yr : Nombre de nuits tropicales (jour(s))
#     NORRR_yr : Cumul de précipitations annuelles (mm)
#     NORRR_seas_JJA : Cumul de précipitations en été (mm)
#     NORRR_seas_DJF : Cumul de précipitations en hiver (mm)
#     NORRRq99_yr : Cumul de précipitations quotidiennes remarquables (percentile 99 du cumul  quotidien) (mm)
#     NORRx1d_yr : Intensité des précipitations extrêmes (max annuel des  précipitations totales) (mm)
#     NORRRq99refD_yr : Fréquence des précipitations quotidienne remarquables (jour(s))
#     NORIFM40_yr : Indicateur feux météo nombre de jours supérieurs à 40 (jour(s))
#     NORSWI04_yr : Nombre de jours avec SWI < 0.4 (jour(s))
#     ATMm_yr : Ecart de température moyenne annuelle (°C)
#     ATMm_seas_JJA : Ecart de température moyenne en été (°C)
#     ATMm_seas_DJF : Ecart de température moyenne en hiver (°C)
#     ATXm_seas_JJA : Ecart de température maximale en été (°C)
#     ATX35D_yr : Ecart de nombre de jours avec tx >= 35°c (jour(s))
#     ATX30D_yr : Ecart de nombre de jours avec tx >= 30°c (jour(s))
#     ATR_yr : Ecart de nombre de nuits tropicales (jour(s))
#     ARRq99refD_yr : Ecart de fréquence des précipitations quotidienne remarquables (jour(s))
#     AIFM40_yr : Ecart de indicateur feux météo nombre de jours supérieurs à 40 (jour(s))
#     ASWI04_yr : Ecart de nombre de jours avec swi < 0.4 (jour(s))
#     ARRR_yr : Ecart relatif de cumul de précipitations annuelles
#     ARRR_seas_JJA : Ecart relatif de cumul de précipitations en été
#     ARRR_seas_DJF : Ecart relatif de cumul de précipitations en hiver
#     ARRRq99_yr : Ecart relatif de cumul de précipitations quotidiennes remarquables (percentile 99 du cumul  quotidien)
#     ARRx1d_yr : Ecart relatif de intensité des précipitations extrêmes (max annuel des  précipitations totales)
#-----------------------------------------------------------------------------
# Format des enregistrements 
Point;Latitude;Longitude;Niveau;NORTMm_yr;NORTMm_seas_JJA;NORTMm_seas_DJF;NORTXm_seas_JJA;NORTX35D_yr;NORTX30D_yr;NORTR_yr;NORRR_yr;NORRR_seas_JJA;NORRR_seas_DJF;NORRRq99_yr;NORRx1d_yr;NORRRq99refD_yr;NORIFM40_yr;NORSWI04_yr;ATMm_yr;ATMm_seas_JJA;ATMm_seas_DJF;ATXm_seas_JJA;ATX35D_yr;ATX30D_yr;ATR_yr;ARRq99refD_yr;AIFM40_yr;ASWI04_yr;ARRR_yr;ARRR_seas_JJA;ARRR_seas_DJF;ARRRq99_yr;ARRx1d_yr;
4034;43.5074;-1.369;GWL20;15.6;21.84;9.41;25.66;3.1;18.5;30.5;1170.11;168.22;359.97;32.61;51.97;4.4;0;99;1.97;1.95;1.97;1.79;2.7;10.1;23;0.8;0;32;0.02;-0.14;0.16;0.05;0.09;
4035;43.5107;-1.2704;GWL20;15.7;22.47;8.93;27.09;4.3;29.1;28.5;1233.23;178.93;377.28;34;53.94;4.2;0;100;2.05;2.04;2.02;1.94;3.3;13.9;21.4;0.5;0;34;0.03;-0.15;0.16;0.05;0.1;
4037;43.5171;-1.073;GWL20;15.64;22.4;8.89;26.99;5.2;30.6;29.1;1223.18;182.57;365.23;33.82;52.95;4;1;89;2.03;2.1;2.06;2.04;4.2;16.2;22.4;0.4;0;32;0.01;-0.15;0.15;0.04;0.07;
4176;43.5758;-1.4725;GWL20;15.72;21.95;9.52;25.76;3.1;19;31.9;1175.56;169.37;363.06;31.91;51.22;4.2;0;92;2;1.98;2.05;1.76;2.5;9.9;24.5;0.5;0;31;0.01;-0.18;0.16;0.02;0.07;
4177;43.5792;-1.3737;GWL20;15.65;21.88;9.46;25.64;3;18.2;31.6;1181.65;170.33;364.91;32.08;51.41;4.1;0;98;1.99;1.99;2.05;1.76;2.5;9.8;24.2;0.4;0;32;0.01;-0.17;0.16;0.03;0.07;
4178;43.5825;-1.2749;GWL20;15.68;22.39;8.95;26.96;4.2;28.4;28.6;1231.68;181.92;387.8;34.46;53.76;4.2;1;96;2.08;2.07;2.09;2.08;3.5;14.3;22;0.5;0;33;0.01;-0.15;0.16;0.05;0.09;
4179;43.5858;-1.1761;GWL20;15.69;22.44;8.96;27;4.6;29.9;28.6;1229.9;180.82;379.01;34.43;53.7;4.2;1;93;2.07;2.03;2.09;2;3.7;14.4;22;0.5;0;32;0.01;-0.15;0.16;0.05;0.09;
4180;43.589;-1.0773;GWL20;15.53;22.3;8.8;26.76;4.7;29.2;29;1243.56;183.97;374.28;34.43;54.96;4.1;1;87;2.08;2.16;2.07;2.11;3.9;15.6;22.5;0.4;1;33;0.01;-0.14;0.16;0.05;0.09;
4181;43.592;-0.9784;GWL20;15.46;22.25;8.76;26.7;5.2;29.6;28.6;1241.78;178.93;375.37;34.26;54.01;4.2;1;87;2.06;2.16;2.03;2.11;4.6;16;22.1;0.5;1;34;-0.01;-0.18;0.15;0.05;0.06;
4182;43.595;-0.8796;GWL20;15.45;22.24;8.74;26.68;5.2;29.4;28.6;1242.93;179.14;370.93;34.31;54.05;4.2;1;92;2.06;2.17;2.03;2.11;4.6;15.8;22.1;0.5;1;35;-0.01;-0.18;0.14;0.05;0.06;
4183;43.5979;-0.7807;GWL20;15.51;22.32;8.77;26.91;5.6;30.9;29;1247.98;179.43;369.13;34.09;52.2;4;1;88;2.06;2.17;2.02;2.23;4.9;16.4;22.5;0.3;1;36;0.01;-0.18;0.13;0.04;0.06;
4184;43.6007;-0.6819;GWL20;15.47;22.62;8.51;27.59;7.4;36.7;24.4;1020.1;155.01;292.66;28.64;45.14;4.2;1;104;2.05;2.15;2.06;2.27;6;19.2;19.1;0.6;1;41;0.01;-0.17;0.12;0.06;0.06;
4185;43.6034;-0.583;GWL20;15.39;22.54;8.45;27.52;7.6;35.4;24.1;1007.97;159.15;293.7;28.63;45.84;4.3;1;104;2.06;2.17;2.03;2.34;6.3;18.6;18.6;0.6;1;39;0;-0.17;0.13;0.05;0.08;
4186;43.6061;-0.4841;GWL20;15.19;22.35;8.3;27.26;7.2;32.1;23;1038.74;155.74;298;28.82;45.51;4.2;1;106;2.07;2.21;2.01;2.42;6.1;18;17.8;0.5;1;39;0.02;-0.19;0.12;0.05;0.07;
4187;43.6086;-0.3852;GWL20;15.2;22.35;8.3;27.27;7.2;33.5;23;1038.27;155.68;297.26;28.81;45.44;4.2;1;103;2.07;2.21;2.01;2.44;6.1;18.6;17.7;0.6;1;40;0.02;-0.19;0.12;0.05;0.06;
4188;43.6111;-0.2863;GWL20;15.05;22.14;8.19;27.02;6.8;32;21.4;1043.52;153.69;311.88;29.45;45.17;4.1;1;92;2.08;2.26;1.98;2.47;5.7;18.8;17;0.4;1;38;0.01;-0.2;0.12;0.06;0.05;
4320;43.651;-1.3784;GWL20;15.68;21.92;9.5;25.71;3;18.5;31.9;1177.78;169.71;355.46;32.04;51.12;4.4;0;91;1.99;1.97;2.07;1.76;2.5;9.5;24.2;0.8;0;32;0.01;-0.17;0.14;0.05;0.07;
4321;43.6544;-1.2795;GWL20;15.71;22.42;8.98;27.03;4.7;30.2;28.6;1228.28;182.05;375.65;34.38;53.39;4.2;1;81;2.07;2.04;2.09;1.99;3.8;14.9;21.9;0.6;0;33;0.01;-0.15;0.16;0.05;0.09;
4322;43.6576;-1.1805;GWL20;15.75;22.51;9.01;27.09;4.7;30.9;28.9;1224.59;181.79;369.86;34.32;53.26;4.2;1;97;2.07;2.03;2.1;1.99;3.7;15.2;22.2;0.6;0;32;0.01;-0.15;0.16;0.06;0.09;
4323;43.6608;-1.0816;GWL20;15.73;22.49;8.97;27.12;5.1;30.9;29.6;1224.46;180.92;370.75;33.88;54.32;4.3;1;98;2.07;2.06;2.09;2.08;4.3;15.9;22.9;0.5;1;32;0.01;-0.14;0.15;0.05;0.09;
4324;43.6639;-0.9826;GWL20;15.68;22.48;8.92;27.08;5.6;32.3;29.6;1235.89;177.67;369.2;33.89;53.56;4.2;1;88;2.06;2.1;2.08;2.08;4.8;17;23.1;0.6;1;34;0.01;-0.15;0.14;0.06;0.06;
4325;43.6669;-0.8837;GWL20;15.65;22.49;8.89;27.02;5.5;31.8;29.4;1239.94;178.18;364.61;34.01;53.43;4.3;1;91;2.06;2.16;2.07;2.09;4.7;16.6;22.9;0.7;1;35;0.01;-0.15;0.13;0.07;0.06;
4326;43.6698;-0.7847;GWL20;15.53;22.36;8.78;26.92;5.4;30.9;28.8;1232.81;181.7;370.82;34.03;51.85;4.2;1;84;2.06;2.18;2.04;2.21;4.8;16.4;22.2;0.5;1;33;0.01;-0.17;0.13;0.07;0.07;
4327;43.6726;-0.6857;GWL20;15.48;22.66;8.51;27.68;7.6;36.7;24.7;1018.95;153.12;291.77;28.53;44.81;4;1;107;2.06;2.17;2.06;2.3;6.1;19.2;19.4;0.4;1;38;0.02;-0.18;0.13;0.05;0.06;
4328;43.6753;-0.5867;GWL20;15.39;22.54;8.45;27.52;7.6;35.4;24.1;1007.95;159.61;293.71;28.63;45.84;4.3;1;99;2.06;2.17;2.03;2.34;6.3;18.6;18.6;0.6;1;37;0;-0.16;0.13;0.05;0.08;
4329;43.6779;-0.4877;GWL20;15.4;22.57;8.46;27.59;7.6;35.4;24.1;1020.82;153.4;293.71;28.47;44.97;4.2;1;105;2.07;2.18;2.02;2.38;6.4;19.3;18.6;0.6;1;38;0.02;-0.18;0.12;0.05;0.07;
4330;43.6805;-0.3887;GWL20;15.23;22.4;8.34;27.34;7.7;33.9;23;1037.47;155.07;297.24;28.28;44.87;4.2;1;99;2.07;2.24;2.01;2.41;6.3;18.8;17.7;0.5;1;38;0.01;-0.19;0.12;0.05;0.03;
4331;43.6829;-0.2896;GWL20;15.18;22.35;8.3;27.26;7.4;33.4;22.6;1041.91;155.68;298.27;28.45;45;4.2;2;98;2.08;2.25;2.01;2.47;6.1;18.6;17.8;0.5;1;39;0.01;-0.19;0.12;0.05;0.03;
4463;43.7228;-1.3831;GWL20;15.66;21.88;9.49;25.68;3;19.1;31.2;1174.38;174.49;360.49;32.3;52.66;4.4;0;84;2.02;2;2.06;1.76;2.5;10.2;24.1;0.7;0;34;0.01;-0.16;0.15;0.05;0.07;
4464;43.7262;-1.284;GWL20;15.51;21.75;9.37;25.43;3;18.8;31.2;1173.72;177.75;359.33;33.03;50.78;4.3;0;72;1.99;1.96;2.09;1.85;2.5;10.4;24.1;0.6;0;34;0;-0.15;0.15;0.05;0.09;
4465;43.7295;-1.185;GWL20;15.62;22.36;8.87;26.89;4.8;29.5;29.9;1218.45;179.91;373.9;33.74;52.85;4.2;1;74;2.09;2.05;2.1;2;3.9;15.2;23.4;0.7;0;34;0;-0.17;0.16;0.04;0.09;
4466;43.7326;-1.0859;GWL20;15.75;22.5;8.98;27.19;4.9;31;30.2;1206.45;178.55;370.38;33.39;52.44;4.2;1;89;2.09;2.06;2.12;2.1;4;16.3;23.4;0.6;1;32;0;-0.17;0.15;0.04;0.1;
4467;43.7357;-0.9868;GWL20;15.79;22.59;9.02;27.26;5.9;33.4;31.8;1211.88;174.31;366.95;33.14;52.56;4.2;1;93;2.08;2.09;2.11;2.1;5.1;17.5;24.8;0.5;1;35;-0.01;-0.19;0.14;0.04;0.08;
4468;43.7387;-0.8877;GWL20;15.38;22.82;8.18;27.91;7.8;39.6;25.8;993.53;156.72;293.14;27.96;47.37;4.2;2;110;2.15;2.23;2.13;2.2;6.3;19.7;20.3;0.6;1;34;0;-0.18;0.14;0.06;0.06;
4469;43.7416;-0.7886;GWL20;15.32;22.75;8.1;27.92;8.1;38.6;24.9;993.77;158.75;290.9;27.9;45.48;4.3;2;107;2.14;2.23;2.1;2.25;6.5;20.3;19.2;0.6;1;36;0.01;-0.17;0.15;0.05;0.09;
4470;43.7444;-0.6895;GWL20;15.31;22.76;8.08;27.96;7.9;39;24.4;1002.59;155.22;291.14;27.87;44.86;4.3;2;104;2.14;2.25;2.09;2.29;6.2;20.5;18.8;0.7;2;39;0.02;-0.18;0.14;0.06;0.07;
4471;43.7472;-0.5904;GWL20;15.27;22.7;8.05;27.9;7.8;38.2;24.2;1006.45;155.81;291.03;28.22;44.44;4.3;2;104;2.14;2.25;2.08;2.33;6.2;20;18.7;0.7;2;39;0.02;-0.18;0.15;0.06;0.07;
4472;43.7498;-0.4912;GWL20;15.18;22.58;7.96;27.7;8.1;37.2;24.3;1014.26;160.8;296.23;28.35;44.44;4.5;2;101;2.15;2.27;2.08;2.41;6.7;20.8;19.2;0.9;2;38;0.02;-0.15;0.15;0.06;0.09;
4473;43.7523;-0.3921;GWL20;15.1;22.52;7.91;27.58;7.7;36.8;24.4;1016.81;159.9;300.41;28.69;45.05;4.5;2;95;2.16;2.31;2.08;2.42;6.2;21.2;19.5;0.9;2;37;0.02;-0.16;0.14;0.06;0.08;
