 Point;Latitude;Longitude;Niveau;NORTMm_yr;NORTMm_seas_JJA;NORTMm_seas_DJF;NORTXm_seas_JJA;NORTX35D_yr;NORTX30D_yr;NORTR_yr;NORRR_yr;NORRR_seas_JJA;NORRR_seas_DJF;NORRRq99_yr;NORRx1d_yr;NORRRq99refD_yr;NORIFM40_yr;NORSWI04_yr;ATMm_yr;ATMm_seas_JJA;ATMm_seas_DJF;ATXm_seas_JJA;ATX35D_yr;ATX30D_yr;ATR_yr;ARRq99refD_yr;AIFM40_yr;ASWI04_yr;ARRR_yr;ARRR_seas_JJA;ARRR_seas_DJF;ARRRq99_yr;ARRx1d_yr; 
 
4185;43.6034;-0.583;GWL30;16.93;24.36;10.25;29.98;19;62.5;56.5;1025.35;185.91;324.5;31.02;65.43;5.3;8;141;3.6;3.95;3.76;4.77;17.5;47.3;51.2;1.6;8;71;0;0;0.16;0.15;0.42;
4186;43.6061;-0.4841;GWL30;16.75;24.22;10.04;29.85;18.8;59.8;54;1042.02;186.26;330.18;31.39;69.71;4.9;9;139;3.64;4.06;3.72;4.99;17.4;46.3;48.9;1.2;8;66;0;-0.02;0.18;0.14;0.45;
4187;43.6086;-0.3852;GWL30;16.75;24.22;10.05;29.86;18.9;59.8;53.5;1041.56;186.18;330.03;30.49;69.69;5.6;9;141;3.63;4.06;3.72;4.99;17.5;46.4;48.5;1.9;8;70;0;-0.02;0.18;0.14;0.45;
4188;43.6111;-0.2863;GWL30;16.61;24.14;9.94;29.78;18.8;57.8;51.9;1031.51;186.45;332.73;30.96;61.15;4.9;9;130;3.65;4.17;3.73;5.19;17.5;44;47.1;1.3;8;72;-0.01;-0.03;0.17;0.09;0.4;
4320;43.651;-1.3784;GWL30;17.38;24.02;11.49;27.62;9.8;38.6;77;1227.92;219.96;412.41;36.12;72.68;5.8;5;146;3.66;4.04;3.86;3.73;9.2;30.5;70;2.1;4;78;0.07;0.1;0.21;0.15;0.45;
4321;43.6544;-1.2795;GWL30;17.32;24.33;10.78;28.89;11.6;55;62.8;1293.34;225.04;443.53;38.16;69.01;6;7;132;3.68;3.96;3.87;3.86;10.8;40.4;56.5;2.3;6;76;0.07;0.07;0.25;0.23;0.37;
4322;43.6576;-1.1805;GWL30;17.36;24.37;10.81;28.95;12.8;55.6;63.2;1257.35;224.41;442.02;38.05;68.89;6;7;141;3.68;3.95;3.87;3.84;12;40.6;56.8;2.4;6;69;0.04;0.07;0.25;0.23;0.3;
4323;43.6608;-1.0816;GWL30;17.3;24.32;10.72;29.11;13.3;58.3;62.8;1259.72;221.24;410.08;36.39;67.74;5.9;7;140;3.65;3.94;3.79;4.05;12.5;43.6;54.8;2.3;6;68;0.04;0.06;0.18;0.15;0.36;
4324;43.6639;-0.9826;GWL30;17.25;24.29;10.7;29.25;15.2;59.1;61.3;1239.41;205.26;406.9;36.38;63.75;5.7;8;128;3.64;3.96;3.79;4.24;14.4;44.7;53.9;2;7;71;0.02;-0.04;0.16;0.13;0.33;
4325;43.6669;-0.8837;GWL30;17.21;24.26;10.66;29.2;15.4;58.5;62.2;1227.22;205.98;407.92;36.92;63.86;5.4;8;131;3.65;3.97;3.78;4.26;14.6;44.5;54.6;1.8;7;71;0.01;-0.04;0.16;0.16;0.33;
4326;43.6698;-0.7847;GWL30;17.11;24.19;10.55;29.23;15;57.5;61.9;1239.29;207.91;402.33;37.24;66.06;5.4;8;125;3.66;4.05;3.75;4.52;14.2;44.3;54.6;1.7;8;70;0.01;-0.06;0.15;0.15;0.36;
4327;43.6726;-0.6857;GWL30;17.05;24.48;10.27;30.1;19.5;65.1;56.8;1032.22;175.54;319.76;30.66;65.91;4.9;9;139;3.64;3.98;3.71;4.73;17.8;49.3;50.7;1.3;8;64;0.01;-0.06;0.17;0.14;0.35;
4328;43.6753;-0.5867;GWL30;16.93;24.36;10.25;29.98;19;62.5;56.5;1025.36;185.91;324.49;31.02;65.43;5.3;8;133;3.6;3.95;3.76;4.77;17.5;47.3;51.2;1.6;8;68;0;0;0.16;0.15;0.42;
4329;43.6779;-0.4877;GWL30;16.94;24.43;10.21;30.14;20;63.5;55;1026.87;183.32;326.19;31.02;69.15;4.9;9;138;3.62;4.01;3.72;4.92;18.4;47.4;49.4;1.2;8;65;0;-0.02;0.18;0.14;0.45;
4330;43.6805;-0.3887;GWL30;16.83;24.28;10.1;29.99;19.4;61;54.2;1032.58;186.08;327.98;30.36;67.33;5.2;9;134;3.68;4.08;3.74;5.06;17.9;47;49;1.5;8;68;0;-0.01;0.17;0.12;0.47;
4331;43.6829;-0.2896;GWL30;16.78;24.23;10.06;29.92;19.3;60.2;54.8;1036.41;186.82;329.12;30.45;67.47;5.2;10;134;3.68;4.1;3.74;5.08;17.9;46.2;49.5;1.6;8;69;0;-0.01;0.17;0.12;0.47;
4463;43.7228;-1.3831;GWL30;17.36;24;11.47;27.59;9.6;39.4;77.1;1221.33;220.31;412.95;36.15;72.73;6;6;138;3.66;4.04;3.84;3.73;9;31;70.1;2.3;5;83;0.06;0.1;0.21;0.14;0.4;
4464;43.7262;-1.284;GWL30;17.2;23.68;11.34;27.38;9;37.5;70.4;1242.08;212.69;416.97;36.7;73.14;5.2;6;127;3.62;3.88;3.83;3.76;8.5;29.8;63.6;1.5;5;86;0.07;0.04;0.21;0.12;0.45;
4465;43.7295;-1.185;GWL30;17.25;24.27;10.66;28.79;14.1;55.1;62.1;1270.86;214.19;414.75;36.73;72.05;5.9;7;118;3.71;4.03;3.81;3.95;13.4;41.3;56.2;2.3;6;80;0.04;0.01;0.16;0.13;0.37;
4466;43.7326;-1.0859;GWL30;17.37;24.39;10.77;28.99;14.8;56.8;63;1258.61;212.09;411.42;36.37;71.65;6;7;131;3.7;3.99;3.83;3.91;13.9;42.1;56.8;2.3;6;76;0.04;0.01;0.17;0.13;0.37;
